date,beta5,beta8,test_v2
2024-11-14,1.1387290305706472,1.1867882384997608,1.2351180269553477
2024-11-15,1.127430829937114,1.1750132057499865,1.2239376646324969
2024-11-18,1.146022384350186,1.1968281399455711,1.245488992605062
2024-11-19,1.1699058547692611,1.2248543760603452,1.2731741374588297
2024-11-20,1.1643164596563769,1.2184393727767846,1.2667760847881038
2024-11-21,1.173136552889661,1.2276694654872895,1.2763723445342068
2024-11-22,1.1798032589646854,1.2346460714616976,1.283625719465147
2024-11-25,1.147954492754728,1.2013168245866448,1.2489742679373652
2024-11-26,1.1555500816715727,1.2092654922525146,1.2572382672220443
2024-11-27,1.1470794418800363,1.200590578108061,1.248305921181049
2024-11-29,1.1604365428982346,1.2126688876893108,1.268102355248376
2024-12-02,1.1820858432174823,1.235292643463,1.2917602871640248
2024-12-03,1.1633163268543336,1.2156782934411376,1.2712493268253091
2024-12-04,1.184866508566717,1.2381984691858532,1.2947989438661958
2024-12-05,1.2231339190284545,1.2781883319348195,1.3366168214854126
2024-12-06,1.2290364520900965,1.2843565435843198,1.3430669941581082
2024-12-09,1.1884241647088942,1.2419162587910824,1.3269367849933569
2024-12-10,1.202123344707451,1.2562320518198118,1.3281244856622545
2024-12-11,1.2746576460561096,1.332031190578503,1.3883511322801942
2024-12-12,1.2421377713658914,1.298047565614496,1.3676343588087363
2024-12-13,1.2681748166606666,1.325256562909146,1.3819014938725622
2024-12-16,1.2876643774848258,1.3471784896715848,1.403138828713152
2024-12-17,1.2922844887813312,1.3509178520972154,1.408767686762315
2024-12-18,1.2330454194135734,1.288600025719313,1.3441420513031777
2024-12-19,1.2361994733229649,1.2913022846922746,1.347611947126101
2024-12-20,1.2516184129006969,1.3081421071933008,1.3635276420613
2024-12-23,1.285270643224801,1.3424166415581724,1.4041293648065043
2024-12-24,1.3306367426232135,1.3886978881621834,1.4585461299370883
2024-12-26,1.3328833167811631,1.3948459107955091,1.4441807383594498
