scope,d_sig,d_sil,d_total,rho_sig,rho_sil,sil_sig_ratio,ticker,sil_gt_sig
PCSA,2,86,88,0.022727272727272728,0.9772727272727273,43.0,PCSA,True
YUMC,1,87,88,0.011363636363636364,0.9886363636363636,87.0,YUMC,True
RBRK,2,86,88,0.022727272727272728,0.9772727272727273,43.0,RBRK,True
L,2,85,87,0.022988505747126436,0.9770114942528736,42.5,L,True
IRM,0,87,87,0.0,1.0,inf,IRM,True
A,0,86,86,0.0,1.0,inf,A,True
ARE,3,82,85,0.03529411764705882,0.9647058823529412,27.333333333333332,ARE,True
TRIN,1,84,85,0.011764705882352941,0.9882352941176471,84.0,TRIN,True
EPAM,4,80,84,0.047619047619047616,0.9523809523809523,20.0,EPAM,True
AEO,1,82,83,0.012048192771084338,0.9879518072289156,82.0,AEO,True
NNOX,1,82,83,0.012048192771084338,0.9879518072289156,82.0,NNOX,True
NEON,1,82,83,0.012048192771084338,0.9879518072289156,82.0,NEON,True
ARMK,1,81,82,0.012195121951219513,0.9878048780487805,81.0,ARMK,True
GSL,1,81,82,0.012195121951219513,0.9878048780487805,81.0,GSL,True
ICL,1,81,82,0.012195121951219513,0.9878048780487805,81.0,ICL,True
LINC,1,81,82,0.012195121951219513,0.9878048780487805,81.0,LINC,True
BNS,1,79,80,0.0125,0.9875,79.0,BNS,True
ONDS,6,74,80,0.075,0.925,12.333333333333334,ONDS,True
YINN,1,79,80,0.0125,0.9875,79.0,YINN,True
HBAN,2,77,79,0.02531645569620253,0.9746835443037974,38.5,HBAN,True
MSS,1,77,78,0.01282051282051282,0.9871794871794872,77.0,MSS,True
GALT,1,77,78,0.01282051282051282,0.9871794871794872,77.0,GALT,True
CRBP,1,77,78,0.01282051282051282,0.9871794871794872,77.0,CRBP,True
ZJYL,1,77,78,0.01282051282051282,0.9871794871794872,77.0,ZJYL,True
PBLA,1,77,78,0.01282051282051282,0.9871794871794872,77.0,PBLA,True
FLUT,1,76,77,0.012987012987012988,0.987012987012987,76.0,FLUT,True
WCC,1,76,77,0.012987012987012988,0.987012987012987,76.0,WCC,True
AMZE,1,76,77,0.012987012987012988,0.987012987012987,76.0,AMZE,True
LCFY,1,75,76,0.013157894736842105,0.9868421052631579,75.0,LCFY,True
CLS,2,73,75,0.02666666666666667,0.9733333333333334,36.5,CLS,True
TURB,1,74,75,0.013333333333333334,0.9866666666666667,74.0,TURB,True
POWL,1,74,75,0.013333333333333334,0.9866666666666667,74.0,POWL,True
ZSPC,1,74,75,0.013333333333333334,0.9866666666666667,74.0,ZSPC,True
TRIP,2,73,75,0.02666666666666667,0.9733333333333334,36.5,TRIP,True
VRNS,1,74,75,0.013333333333333334,0.9866666666666667,74.0,VRNS,True
SYF,2,72,74,0.02702702702702703,0.972972972972973,36.0,SYF,True
LTRX,1,73,74,0.013513513513513514,0.9864864864864865,73.0,LTRX,True
LINK,1,72,73,0.0136986301369863,0.9863013698630136,72.0,LINK,True
BEAM,1,71,72,0.013888888888888888,0.9861111111111112,71.0,BEAM,True
BITI,2,70,72,0.027777777777777776,0.9722222222222222,35.0,BITI,True
PRME,1,71,72,0.013888888888888888,0.9861111111111112,71.0,PRME,True
NTLA,1,71,72,0.013888888888888888,0.9861111111111112,71.0,NTLA,True
IBD,1,70,71,0.014084507042253521,0.9859154929577465,70.0,IBD,True
MLM,1,70,71,0.014084507042253521,0.9859154929577465,70.0,MLM,True
HKIT,1,68,69,0.014492753623188406,0.9855072463768116,68.0,HKIT,True
HYLN,1,68,69,0.014492753623188406,0.9855072463768116,68.0,HYLN,True
ROL,2,67,69,0.028985507246376812,0.9710144927536232,33.5,ROL,True
EZPW,1,67,68,0.014705882352941176,0.9852941176470589,67.0,EZPW,True
CHNR,1,67,68,0.014705882352941176,0.9852941176470589,67.0,CHNR,True
TOP,2,66,68,0.029411764705882353,0.9705882352941176,33.0,TOP,True
SPRC,1,67,68,0.014705882352941176,0.9852941176470589,67.0,SPRC,True
BBW,1,67,68,0.014705882352941176,0.9852941176470589,67.0,BBW,True
CART,2,66,68,0.029411764705882353,0.9705882352941176,33.0,CART,True
BIAF,1,66,67,0.014925373134328358,0.9850746268656716,66.0,BIAF,True
CRNX,1,66,67,0.014925373134328358,0.9850746268656716,66.0,CRNX,True
NI,3,64,67,0.04477611940298507,0.9552238805970149,21.333333333333332,NI,True
DGX,1,65,66,0.015151515151515152,0.9848484848484849,65.0,DGX,True
LUCK,0,66,66,0.0,1.0,inf,LUCK,True
BMR,1,65,66,0.015151515151515152,0.9848484848484849,65.0,BMR,True
NUAI,1,65,66,0.015151515151515152,0.9848484848484849,65.0,NUAI,True
GES,1,64,65,0.015384615384615385,0.9846153846153847,64.0,GES,True
PRCT,1,64,65,0.015384615384615385,0.9846153846153847,64.0,PRCT,True
RSG,4,61,65,0.06153846153846154,0.9384615384615385,15.25,RSG,True
XYL,2,62,64,0.03125,0.96875,31.0,XYL,True
FLNC,1,63,64,0.015625,0.984375,63.0,FLNC,True
PATH,4,60,64,0.0625,0.9375,15.0,PATH,True
BITX,1,62,63,0.015873015873015872,0.9841269841269841,62.0,BITX,True
BROS,1,61,62,0.016129032258064516,0.9838709677419355,61.0,BROS,True
ANRO,1,61,62,0.016129032258064516,0.9838709677419355,61.0,ANRO,True
COR,2,60,62,0.03225806451612903,0.967741935483871,30.0,COR,True
CARR,2,60,62,0.03225806451612903,0.967741935483871,30.0,CARR,True
TECH,1,59,60,0.016666666666666666,0.9833333333333333,59.0,TECH,True
CRVW,1,58,59,0.01694915254237288,0.9830508474576272,58.0,CRVW,True
FEZ,1,57,58,0.017241379310344827,0.9827586206896551,57.0,FEZ,True
LDOS,1,55,56,0.017857142857142856,0.9821428571428571,55.0,LDOS,True
ABAT,1,54,55,0.01818181818181818,0.9818181818181818,54.0,ABAT,True
APM,1,54,55,0.01818181818181818,0.9818181818181818,54.0,APM,True
MSTX,1,54,55,0.01818181818181818,0.9818181818181818,54.0,MSTX,True
PEGA,1,54,55,0.01818181818181818,0.9818181818181818,54.0,PEGA,True
RMD,1,54,55,0.01818181818181818,0.9818181818181818,54.0,RMD,True
FUBO,1,53,54,0.018518518518518517,0.9814814814814815,53.0,FUBO,True
AUR,1,52,53,0.018867924528301886,0.9811320754716981,52.0,AUR,True
VERI,1,52,53,0.018867924528301886,0.9811320754716981,52.0,VERI,True
RILY,3,49,52,0.057692307692307696,0.9423076923076923,16.333333333333332,RILY,True
ESG,1,50,51,0.0196078431372549,0.9803921568627451,50.0,ESG,True
JBL,1,50,51,0.0196078431372549,0.9803921568627451,50.0,JBL,True
JCI,1,49,50,0.02,0.98,49.0,JCI,True
APTV,2,47,49,0.04081632653061224,0.9591836734693877,23.5,APTV,True
BYTE,0,49,49,0.0,1.0,inf,BYTE,True
TDY,1,47,48,0.020833333333333332,0.9791666666666666,47.0,TDY,True
FDS,3,45,48,0.0625,0.9375,15.0,FDS,True
IEX,2,45,47,0.0425531914893617,0.9574468085106383,22.5,IEX,True
AG,2,44,46,0.043478260869565216,0.9565217391304348,22.0,AG,True
TYL,4,42,46,0.08695652173913043,0.9130434782608695,10.5,TYL,True
AIT,1,43,44,0.022727272727272728,0.9772727272727273,43.0,AIT,True
WELL,3,41,44,0.06818181818181818,0.9318181818181818,13.666666666666666,WELL,True
IBCP,1,43,44,0.022727272727272728,0.9772727272727273,43.0,IBCP,True
CMCT,1,43,44,0.022727272727272728,0.9772727272727273,43.0,CMCT,True
EPM,1,43,44,0.022727272727272728,0.9772727272727273,43.0,EPM,True
FEIM,1,43,44,0.022727272727272728,0.9772727272727273,43.0,FEIM,True
AGRO,1,43,44,0.022727272727272728,0.9772727272727273,43.0,AGRO,True
LAW,1,43,44,0.022727272727272728,0.9772727272727273,43.0,LAW,True
CAVA,1,42,43,0.023255813953488372,0.9767441860465116,42.0,CAVA,True
GDDY,1,42,43,0.023255813953488372,0.9767441860465116,42.0,GDDY,True
BWXT,2,40,42,0.047619047619047616,0.9523809523809523,20.0,BWXT,True
QXO,2,40,42,0.047619047619047616,0.9523809523809523,20.0,QXO,True
CG,1,40,41,0.024390243902439025,0.975609756097561,40.0,CG,True
DFDV,1,40,41,0.024390243902439025,0.975609756097561,40.0,DFDV,True
FUFU,1,40,41,0.024390243902439025,0.975609756097561,40.0,FUFU,True
OXLC,1,40,41,0.024390243902439025,0.975609756097561,40.0,OXLC,True
LTRN,1,40,41,0.024390243902439025,0.975609756097561,40.0,LTRN,True
MSI,1,40,41,0.024390243902439025,0.975609756097561,40.0,MSI,True
SUI,1,39,40,0.025,0.975,39.0,SUI,True
VSAT,1,38,39,0.02564102564102564,0.9743589743589743,38.0,VSAT,True
GRMN,1,37,38,0.02631578947368421,0.9736842105263158,37.0,GRMN,True
CNC,2,35,37,0.05405405405405406,0.9459459459459459,17.5,CNC,True
ESTC,3,34,37,0.08108108108108109,0.918918918918919,11.333333333333334,ESTC,True
RYM,1,34,35,0.02857142857142857,0.9714285714285714,34.0,RYM,True
GLTO,1,34,35,0.02857142857142857,0.9714285714285714,34.0,GLTO,True
REBN,1,34,35,0.02857142857142857,0.9714285714285714,34.0,REBN,True
BCTX,1,34,35,0.02857142857142857,0.9714285714285714,34.0,BCTX,True
ENGN,1,34,35,0.02857142857142857,0.9714285714285714,34.0,ENGN,True
AEVA,1,34,35,0.02857142857142857,0.9714285714285714,34.0,AEVA,True
NWSA,2,32,34,0.058823529411764705,0.9411764705882353,16.0,NWSA,True
ACMR,2,32,34,0.058823529411764705,0.9411764705882353,16.0,ACMR,True
ACHR,2,32,34,0.058823529411764705,0.9411764705882353,16.0,ACHR,True
AVTX,1,33,34,0.029411764705882353,0.9705882352941176,33.0,AVTX,True
OUST,1,32,33,0.030303030303030304,0.9696969696969697,32.0,OUST,True
VUG,1,32,33,0.030303030303030304,0.9696969696969697,32.0,VUG,True
ARWR,2,31,33,0.06060606060606061,0.9393939393939394,15.5,ARWR,True
LEU,1,32,33,0.030303030303030304,0.9696969696969697,32.0,LEU,True
EXK,1,31,32,0.03125,0.96875,31.0,EXK,True
FIGR,1,31,32,0.03125,0.96875,31.0,FIGR,True
ERIE,1,30,31,0.03225806451612903,0.967741935483871,30.0,ERIE,True
PGNY,1,30,31,0.03225806451612903,0.967741935483871,30.0,PGNY,True
STE,0,31,31,0.0,1.0,inf,STE,True
CADL,1,29,30,0.03333333333333333,0.9666666666666667,29.0,CADL,True
MCRB,1,29,30,0.03333333333333333,0.9666666666666667,29.0,MCRB,True
SGML,1,29,30,0.03333333333333333,0.9666666666666667,29.0,SGML,True
ATGL,1,29,30,0.03333333333333333,0.9666666666666667,29.0,ATGL,True
PAPL,1,28,29,0.034482758620689655,0.9655172413793104,28.0,PAPL,True
SEMR,1,28,29,0.034482758620689655,0.9655172413793104,28.0,SEMR,True
ADMA,1,28,29,0.034482758620689655,0.9655172413793104,28.0,ADMA,True
INVH,1,28,29,0.034482758620689655,0.9655172413793104,28.0,INVH,True
CRCL,1,28,29,0.034482758620689655,0.9655172413793104,28.0,CRCL,True
EXAS,1,28,29,0.034482758620689655,0.9655172413793104,28.0,EXAS,True
MPWR,2,27,29,0.06896551724137931,0.9310344827586207,13.5,MPWR,True
PERI,1,27,28,0.03571428571428571,0.9642857142857143,27.0,PERI,True
BITF,4,24,28,0.14285714285714285,0.8571428571428571,6.0,BITF,True
CADE,1,26,27,0.037037037037037035,0.9629629629629629,26.0,CADE,True
INO,0,27,27,0.0,1.0,inf,INO,True
VTR,0,26,26,0.0,1.0,inf,VTR,True
CPAY,1,25,26,0.038461538461538464,0.9615384615384616,25.0,CPAY,True
SNDK,2,23,25,0.08,0.92,11.5,SNDK,True
CFG,2,23,25,0.08,0.92,11.5,CFG,True
UCAR,0,25,25,0.0,1.0,inf,UCAR,True
RSP,1,24,25,0.04,0.96,24.0,RSP,True
BRKR,1,24,25,0.04,0.96,24.0,BRKR,True
QNTM,1,23,24,0.041666666666666664,0.9583333333333334,23.0,QNTM,True
NUKK,1,23,24,0.041666666666666664,0.9583333333333334,23.0,NUKK,True
VLTO,1,22,23,0.043478260869565216,0.9565217391304348,22.0,VLTO,True
CVKD,1,22,23,0.043478260869565216,0.9565217391304348,22.0,CVKD,True
CVM,1,22,23,0.043478260869565216,0.9565217391304348,22.0,CVM,True
DOCMF,1,22,23,0.043478260869565216,0.9565217391304348,22.0,DOCMF,True
CRDO,2,21,23,0.08695652173913043,0.9130434782608695,10.5,CRDO,True
CHA,1,22,23,0.043478260869565216,0.9565217391304348,22.0,CHA,True
EWJ,1,22,23,0.043478260869565216,0.9565217391304348,22.0,EWJ,True
APH,2,21,23,0.08695652173913043,0.9130434782608695,10.5,APH,True
QTTB,1,21,22,0.045454545454545456,0.9545454545454546,21.0,QTTB,True
WOLF,1,21,22,0.045454545454545456,0.9545454545454546,21.0,WOLF,True
KLAR,1,21,22,0.045454545454545456,0.9545454545454546,21.0,KLAR,True
IZM,1,21,22,0.045454545454545456,0.9545454545454546,21.0,IZM,True
ANVS,1,21,22,0.045454545454545456,0.9545454545454546,21.0,ANVS,True
HII,1,21,22,0.045454545454545456,0.9545454545454546,21.0,HII,True
ALT,2,20,22,0.09090909090909091,0.9090909090909091,10.0,ALT,True
OMER,2,20,22,0.09090909090909091,0.9090909090909091,10.0,OMER,True
HNST,1,21,22,0.045454545454545456,0.9545454545454546,21.0,HNST,True
PSTV,1,21,22,0.045454545454545456,0.9545454545454546,21.0,PSTV,True
CFLT,2,19,21,0.09523809523809523,0.9047619047619048,9.5,CFLT,True
PSTG,3,17,20,0.15,0.85,5.666666666666667,PSTG,True
CMPO,1,19,20,0.05,0.95,19.0,CMPO,True
UEC,1,19,20,0.05,0.95,19.0,UEC,True
LPG,1,18,19,0.05263157894736842,0.9473684210526315,18.0,LPG,True
COHR,1,17,18,0.05555555555555555,0.9444444444444444,17.0,COHR,True
TEL,1,17,18,0.05555555555555555,0.9444444444444444,17.0,TEL,True
TWG,2,15,17,0.11764705882352941,0.8823529411764706,7.5,TWG,True
SUGP,1,16,17,0.058823529411764705,0.9411764705882353,16.0,SUGP,True
GPCR,1,16,17,0.058823529411764705,0.9411764705882353,16.0,GPCR,True
FULC,1,16,17,0.058823529411764705,0.9411764705882353,16.0,FULC,True
WVE,1,16,17,0.058823529411764705,0.9411764705882353,16.0,WVE,True
TGL,1,16,17,0.058823529411764705,0.9411764705882353,16.0,TGL,True
CRML,1,15,16,0.0625,0.9375,15.0,CRML,True
XCUR,1,15,16,0.0625,0.9375,15.0,XCUR,True
QCLS,1,15,16,0.0625,0.9375,15.0,QCLS,True
CWAN,1,15,16,0.0625,0.9375,15.0,CWAN,True
ALEX,1,15,16,0.0625,0.9375,15.0,ALEX,True
VOR,1,15,16,0.0625,0.9375,15.0,VOR,True
TROX,1,15,16,0.0625,0.9375,15.0,TROX,True
BRZE,1,14,15,0.06666666666666667,0.9333333333333333,14.0,BRZE,True
SFM,1,14,15,0.06666666666666667,0.9333333333333333,14.0,SFM,True
MIGI,1,13,14,0.07142857142857142,0.9285714285714286,13.0,MIGI,True
BTTC,1,13,14,0.07142857142857142,0.9285714285714286,13.0,BTTC,True
GEMI,1,13,14,0.07142857142857142,0.9285714285714286,13.0,GEMI,True
IBRX,1,13,14,0.07142857142857142,0.9285714285714286,13.0,IBRX,True
IQQQ,1,13,14,0.07142857142857142,0.9285714285714286,13.0,IQQQ,True
NVDL,1,13,14,0.07142857142857142,0.9285714285714286,13.0,NVDL,True
CBRE,2,11,13,0.15384615384615385,0.8461538461538461,5.5,CBRE,True
NMG,1,12,13,0.07692307692307693,0.9230769230769231,12.0,NMG,True
FRMI,1,12,13,0.07692307692307693,0.9230769230769231,12.0,FRMI,True
ARTV,1,11,12,0.08333333333333333,0.9166666666666666,11.0,ARTV,True
HEI,0,12,12,0.0,1.0,inf,HEI,True
AMCI,1,11,12,0.08333333333333333,0.9166666666666666,11.0,AMCI,True
RADX,1,11,12,0.08333333333333333,0.9166666666666666,11.0,RADX,True
BIRK,0,12,12,0.0,1.0,inf,BIRK,True
ABM,0,12,12,0.0,1.0,inf,ABM,True
SPIR,0,12,12,0.0,1.0,inf,SPIR,True
TTC,0,12,12,0.0,1.0,inf,TTC,True
FCEL,0,12,12,0.0,1.0,inf,FCEL,True
WGO,0,12,12,0.0,1.0,inf,WGO,True
CLIK,1,11,12,0.08333333333333333,0.9166666666666666,11.0,CLIK,True
MAS,1,11,12,0.08333333333333333,0.9166666666666666,11.0,MAS,True
AWK,1,10,11,0.09090909090909091,0.9090909090909091,10.0,AWK,True
SLG,1,10,11,0.09090909090909091,0.9090909090909091,10.0,SLG,True
SEZL,1,10,11,0.09090909090909091,0.9090909090909091,10.0,SEZL,True
SGBX,1,9,10,0.1,0.9,9.0,SGBX,True
UNIT,1,9,10,0.1,0.9,9.0,UNIT,True
WAT,1,9,10,0.1,0.9,9.0,WAT,True
SOLV,1,9,10,0.1,0.9,9.0,SOLV,True
IQV,1,8,9,0.1111111111111111,0.8888888888888888,8.0,IQV,True
PVLA,1,8,9,0.1111111111111111,0.8888888888888888,8.0,PVLA,True
PACS,1,8,9,0.1111111111111111,0.8888888888888888,8.0,PACS,True
TYRA,1,8,9,0.1111111111111111,0.8888888888888888,8.0,TYRA,True
DNTH,1,8,9,0.1111111111111111,0.8888888888888888,8.0,DNTH,True
ANAB,1,8,9,0.1111111111111111,0.8888888888888888,8.0,ANAB,True
PYXS,1,8,9,0.1111111111111111,0.8888888888888888,8.0,PYXS,True
SEPN,1,8,9,0.1111111111111111,0.8888888888888888,8.0,SEPN,True
RLAY,1,8,9,0.1111111111111111,0.8888888888888888,8.0,RLAY,True
TXG,1,8,9,0.1111111111111111,0.8888888888888888,8.0,TXG,True
ADPT,1,8,9,0.1111111111111111,0.8888888888888888,8.0,ADPT,True
VTYX,1,8,9,0.1111111111111111,0.8888888888888888,8.0,VTYX,True
COGT,1,8,9,0.1111111111111111,0.8888888888888888,8.0,COGT,True
IDYA,1,8,9,0.1111111111111111,0.8888888888888888,8.0,IDYA,True
NTRA,1,8,9,0.1111111111111111,0.8888888888888888,8.0,NTRA,True
VRDN,1,8,9,0.1111111111111111,0.8888888888888888,8.0,VRDN,True
RIGL,1,8,9,0.1111111111111111,0.8888888888888888,8.0,RIGL,True
ARQT,1,8,9,0.1111111111111111,0.8888888888888888,8.0,ARQT,True
WGS,1,8,9,0.1111111111111111,0.8888888888888888,8.0,WGS,True
GRAL,1,8,9,0.1111111111111111,0.8888888888888888,8.0,GRAL,True
LIVN,1,8,9,0.1111111111111111,0.8888888888888888,8.0,LIVN,True
GLUE,1,8,9,0.1111111111111111,0.8888888888888888,8.0,GLUE,True
GH,1,8,9,0.1111111111111111,0.8888888888888888,8.0,GH,True
RCUS,1,8,9,0.1111111111111111,0.8888888888888888,8.0,RCUS,True
MBX,1,8,9,0.1111111111111111,0.8888888888888888,8.0,MBX,True
SVRA,1,8,9,0.1111111111111111,0.8888888888888888,8.0,SVRA,True
AXGN,1,8,9,0.1111111111111111,0.8888888888888888,8.0,AXGN,True
ADUR,1,7,8,0.125,0.875,7.0,ADUR,True
VELO,1,6,7,0.14285714285714285,0.8571428571428571,6.0,VELO,True
ABVX,1,6,7,0.14285714285714285,0.8571428571428571,6.0,ABVX,True
HYMC,1,6,7,0.14285714285714285,0.8571428571428571,6.0,HYMC,True
NSRGY,1,6,7,0.14285714285714285,0.8571428571428571,6.0,NSRGY,True
AMPX,1,6,7,0.14285714285714285,0.8571428571428571,6.0,AMPX,True
AFJK,1,5,6,0.16666666666666666,0.8333333333333334,5.0,AFJK,True
VECO,1,5,6,0.16666666666666666,0.8333333333333334,5.0,VECO,True
AZN,1,4,5,0.2,0.8,4.0,AZN,True
AVY,1,3,4,0.25,0.75,3.0,AVY,True
RXRX,1,3,4,0.25,0.75,3.0,RXRX,True
XRP,1,2,3,0.3333333333333333,0.6666666666666666,2.0,XRP,True
BG,1,2,3,0.3333333333333333,0.6666666666666666,2.0,BG,True
FISV,1,1,2,0.5,0.5,1.0,FISV,False
FIX,1,1,2,0.5,0.5,1.0,FIX,False
RZLV,1,0,1,1.0,0.0,0.0,RZLV,False
IXHL,1,0,1,1.0,0.0,0.0,IXHL,False
SLS,1,0,1,1.0,0.0,0.0,SLS,False
CORT,1,0,1,1.0,0.0,0.0,CORT,False
QNCCF,1,0,1,1.0,0.0,0.0,QNCCF,False
